order_id,product_id,product_name,category,quantity,unit_price
SO-01028628,637,"compact monitor",electronics,4,158.14
SO-01028628,386,"durable shirt",clothing,1,308.8
SO-01028628,198,"cozy table",home,4,437.94
SO-01028628,1091,"classic novel",books,2,113.48
SO-01028628,46,"interactive puzzle",toys,4,43.88
SO-01028628,1199,"portable speaker",electronics,3,231.7
SO-01028628,575,"colorful blocks",toys,2,367.29
SO-05658329,873,"comfortable sweater",clothing,5,166.09
SO-05658329,674,"hardcover novel",books,5,295.32
SO-05658329,1040,"compact camera",electronics,2,419.13
SO-05658329,675,"fun puzzle",toys,4,80.37
SO-17799020,648,"interactive doll",toys,2,135.55
SO-17799020,651,"comfortable shirt",clothing,3,319.64
SO-17799020,1085,"elegant lamp",home,4,176.46
SO-17799020,292,"elegant rug",home,1,421.42
SO-17799020,873,"comfortable sweater",clothing,4,166.09
SO-17799020,620,"classic novel",books,5,59.27
SO-17799020,521,"comfortable shirt",clothing,2,211.02
SO-17799020,1247,"colorful blocks",toys,4,407.01
SO-24945416,541,"illustrated memoir",books,3,111.84
SO-24945416,1079,"colorful car",toys,5,326.47
SO-24945416,419,"comfortable jeans",clothing,2,372.03
SO-24945416,10,"interactive doll",toys,4,414.84
SO-24945416,633,"educational doll",toys,3,401.7
SO-24945416,867,"stylish jacket",clothing,5,94.54
SO-24945416,807,"elegant rug",home,4,165.46
SO-24945416,797,"portable headphones",electronics,4,101.19
SO-24945416,831,"interactive doll",toys,3,472.44
SO-24945416,457,"colorful doll",toys,2,364.38
SO-12714244,957,"colorful puzzle",toys,5,129.46
SO-12714244,398,"interactive blocks",toys,2,217.61
SO-32226009,197,"stylish sweater",clothing,3,441.63
SO-32226009,676,"classic guide",books,5,135.0
SO-32226009,733,"hardcover memoir",books,1,395.93
SO-32226009,605,"comfortable shirt",clothing,1,319.05
SO-32226009,295,"classic shirt",clothing,5,247.44
SO-32226009,334,"cozy chair",home,3,298.65
SO-32226009,1032,"stylish jeans",clothing,1,229.95
SO-32226009,603,"fun blocks",toys,1,453.52
SO-95381547,1143,"durable jacket",clothing,5,89.78
SO-95381547,881,"wireless camera",electronics,4,443.52
SO-95381547,944,"colorful blocks",toys,4,250.49
SO-69949411,903,"smart speaker",electronics,4,169.02
SO-91845928,949,"modern anthology",books,4,493.87
SO-91845928,1007,"durable jacket",clothing,4,173.81
SO-91845928,425,"classic sweater",clothing,3,428.33
SO-91845928,738,"colorful blocks",toys,2,216.69
SO-91845928,960,"comfortable shirt",clothing,2,180.04
SO-91845928,589,"illustrated anthology",books,5,287.38
SO-91845928,541,"illustrated memoir",books,5,111.84
SO-85940607,378,"classic sweater",clothing,2,125.25
SO-85940607,368,"fun doll",toys,1,486.4
SO-85940607,1009,"comfortable jacket",clothing,1,86.34
SO-85940607,9,"hardcover anthology",books,4,233.27
SO-85940607,1220,"classic anthology",books,1,287.43
SO-85940607,1024,"rustic chair",home,4,496.45
SO-85940607,124,"classic jeans",clothing,3,370.13
SO-88882097,623,"educational doll",toys,5,207.76
SO-69764844,176,"rustic lamp",home,3,443.84
SO-69764844,519,"wireless monitor",electronics,3,339.53
SO-69764844,149,"portable monitor",electronics,3,240.9
SO-71604702,758,"modern rug",home,5,464.55
SO-71604702,177,"educational puzzle",toys,4,209.33
SO-71604702,916,"educational doll",toys,4,245.95
SO-71604702,946,"compact camera",electronics,5,209.91
SO-71604702,800,"illustrated guide",books,5,182.56
SO-63607826,1119,"classic novel",books,3,344.31
SO-63607826,32,"comfortable sweater",clothing,3,188.74
SO-12611630,751,"portable camera",electronics,1,176.3
SO-12611630,577,"interactive puzzle",toys,3,137.03
SO-54815433,709,"elegant lamp",home,5,164.71
SO-54815433,975,"fun doll",toys,2,24.34
SO-54815433,1123,"fun car",toys,4,9.05
SO-54815433,802,"wireless monitor",electronics,4,336.61
SO-54815433,459,"stylish sweater",clothing,4,264.81
SO-54815433,385,"cozy lamp",home,5,423.41
SO-54815433,1252,"classic anthology",books,5,382.5
SO-54815433,58,"portable headphones",electronics,2,402.09
SO-54815433,75,"colorful doll",toys,1,390.22
SO-54815433,1213,"interactive car",toys,1,170.95
SO-77282572,409,"fun puzzle",toys,1,79.33
SO-27729910,1006,"cozy rug",home,5,87.91
SO-27729910,131,"educational car",toys,2,87.94
SO-27729910,823,"illustrated guide",books,3,99.88
SO-27729910,154,"wireless camera",electronics,2,41.8
SO-29517806,512,"classic jeans",clothing,1,9.68
SO-29517806,1094,"comfortable sweater",clothing,5,313.14
SO-29517806,1204,"durable jeans",clothing,5,344.39
SO-29517806,917,"fun puzzle",toys,2,138.32
SO-29517806,910,"durable jeans",clothing,3,394.68
SO-29517806,534,"rustic rug",home,4,224.44
SO-29517806,1028,"comfortable shirt",clothing,2,137.09
SO-29517806,246,"interactive car",toys,4,241.67
SO-95988087,1222,"comfortable jacket",clothing,1,474.08
SO-95988087,587,"portable camera",electronics,5,134.85
SO-95988087,639,"classic novel",books,2,367.88
SO-95988087,1141,"illustrated anthology",books,1,76.8
SO-95988087,761,"elegant lamp",home,4,273.44
SO-95988087,1010,"modern anthology",books,2,305.51
SO-95988087,1268,"cozy lamp",home,5,58.82
SO-95988087,741,"wireless monitor",electronics,2,318.52
SO-44146647,487,"fun blocks",toys,4,296.04
SO-44146647,57,"stylish sweater",clothing,3,26.9
SO-44146647,900,"hardcover novel",books,1,334.15
SO-44146647,203,"fun doll",toys,3,293.5
SO-44146647,609,"rustic table",home,1,406.29
SO-44146647,350,"cozy lamp",home,5,31.31
SO-44146647,1030,"compact speaker",electronics,3,486.62
SO-44146647,85,"classic jeans",clothing,1,98.0
SO-44146647,1108,"smart headphones",electronics,4,311.53
SO-44146647,361,"elegant lamp",home,3,380.72
SO-41998412,166,"modern guide",books,2,192.3
SO-32375201,752,"elegant table",home,3,439.18
SO-32375201,451,"interactive blocks",toys,5,386.38
SO-32375201,1027,"durable jacket",clothing,5,359.4
SO-32375201,258,"smart speaker",electronics,2,478.7
SO-32375201,942,"modern lamp",home,5,109.55
SO-32375201,1001,"modern novel",books,2,289.36
SO-32375201,984,"elegant table",home,4,288.81
SO-32375201,57,"stylish sweater",clothing,3,26.9
SO-59839479,1,"educational car",toys,5,303.43
SO-03498513,977,"comfortable shirt",clothing,5,397.17
SO-03498513,111,"comfortable jeans",clothing,3,310.3
SO-03498513,539,"hardcover anthology",books,3,245.08
SO-03498513,691,"modern novel",books,4,189.66
SO-03498513,116,"rustic chair",home,5,301.05
SO-03498513,783,"modern guide",books,5,247.29
SO-03498513,58,"portable headphones",electronics,1,402.09
SO-03498513,224,"elegant table",home,2,446.53
SO-03498513,1045,"elegant rug",home,5,424.92
SO-45328379,892,"modern anthology",books,2,375.51
SO-45328379,443,"modern novel",books,2,447.52
SO-45328379,26,"fun blocks",toys,4,39.04
SO-45328379,218,"modern lamp",home,3,485.37
SO-51740180,585,"modern novel",books,3,151.67
SO-51740180,120,"comfortable sweater",clothing,4,244.28
SO-29233503,37,"elegant lamp",home,5,460.74
SO-29233503,614,"modern table",home,3,481.51
SO-45055794,1225,"modern table",home,5,419.61
SO-45055794,587,"portable camera",electronics,1,134.85
SO-45055794,442,"elegant chair",home,1,324.46
SO-45055794,726,"rustic rug",home,5,455.43
SO-45055794,1039,"interactive car",toys,2,27.56
SO-45055794,997,"cozy lamp",home,3,427.88
SO-45055794,733,"hardcover memoir",books,5,395.93
SO-37419572,830,"smart monitor",electronics,1,48.6
SO-37419572,296,"hardcover novel",books,4,314.67
SO-37419572,646,"modern chair",home,1,54.11
SO-37419572,319,"wireless monitor",electronics,2,409.39
SO-91381925,838,"classic novel",books,1,356.62
SO-91381925,285,"smart speaker",electronics,1,441.55
SO-91381925,510,"hardcover anthology",books,3,468.24
SO-91381925,13,"smart monitor",electronics,5,14.84
SO-91381925,480,"classic jacket",clothing,4,383.09
SO-91381925,983,"classic jacket",clothing,1,166.91
SO-91381925,695,"rustic lamp",home,3,193.45
SO-91381925,343,"compact speaker",electronics,1,455.77
SO-91381925,614,"modern table",home,2,481.51
SO-03018328,1139,"modern guide",books,2,36.06
SO-03018328,1154,"colorful puzzle",toys,5,413.38
SO-03018328,1027,"durable jacket",clothing,5,359.4
SO-41322536,971,"rustic table",home,3,463.42
SO-41322536,1246,"classic memoir",books,5,454.51
SO-41322536,382,"wireless monitor",electronics,4,407.48
SO-41322536,620,"classic novel",books,4,59.27
SO-41322536,108,"rustic rug",home,1,210.62
SO-41322536,481,"classic anthology",books,4,306.83
SO-41322536,176,"rustic lamp",home,5,443.84
SO-41322536,611,"classic shirt",clothing,2,14.56
SO-38335457,568,"classic anthology",books,3,231.39
SO-38335457,1169,"illustrated guide",books,2,219.53
SO-38335457,1087,"educational blocks",toys,3,186.54
SO-38335457,1188,"cozy table",home,1,485.35
SO-75120451,316,"portable monitor",electronics,1,15.62
SO-75120451,71,"classic jacket",clothing,3,293.16
SO-75120451,464,"wireless camera",electronics,2,71.62
SO-75120451,651,"comfortable shirt",clothing,2,319.64
SO-75120451,111,"comfortable jeans",clothing,4,310.3
SO-75120451,473,"hardcover memoir",books,2,191.13
SO-75120451,521,"comfortable shirt",clothing,5,211.02
SO-75120451,513,"fun blocks",toys,5,429.41
SO-91065080,319,"wireless monitor",electronics,2,409.39
SO-91065080,241,"rustic rug",home,5,157.91
SO-91065080,467,"compact monitor",electronics,3,334.98
SO-91065080,472,"comfortable sweater",clothing,3,367.25
SO-25362883,496,"rustic lamp",home,3,122.09
SO-25362883,330,"classic sweater",clothing,1,425.17
SO-50227683,36,"educational blocks",toys,3,433.76
SO-50227683,457,"colorful doll",toys,3,364.38
SO-50227683,213,"fun puzzle",toys,2,461.32
SO-50227683,1147,"cozy table",home,2,133.35
SO-50227683,814,"elegant table",home,4,219.81
SO-50227683,665,"portable camera",electronics,1,296.82
SO-50227683,971,"rustic table",home,3,463.42
SO-43056008,713,"illustrated novel",books,1,343.48
SO-43056008,809,"classic novel",books,3,89.33
SO-43056008,368,"fun doll",toys,2,486.4
SO-43056008,899,"compact monitor",electronics,3,402.67
SO-43056008,1238,"modern rug",home,2,146.18
SO-43056008,997,"cozy lamp",home,4,427.88
SO-96264131,677,"classic memoir",books,5,398.04
SO-96264131,21,"stylish jacket",clothing,4,237.0
SO-96264131,113,"cozy rug",home,5,231.84
SO-16670154,64,"colorful doll",toys,4,309.74
SO-16670154,684,"colorful puzzle",toys,1,147.47
SO-53638793,1226,"stylish jacket",clothing,2,294.12
SO-53638793,530,"rustic chair",home,2,437.84
SO-34023612,135,"durable jeans",clothing,2,185.85
SO-34023612,601,"compact speaker",electronics,5,427.22
SO-34023612,481,"classic anthology",books,3,306.83
SO-34023612,845,"illustrated memoir",books,1,219.07
SO-34023612,622,"stylish shirt",clothing,3,342.69
SO-26534875,605,"comfortable shirt",clothing,2,319.05
SO-46447188,159,"smart speaker",electronics,2,457.05
SO-46447188,1153,"interactive puzzle",toys,3,479.28
SO-46447188,1015,"fun blocks",toys,2,39.77
SO-88150200,1129,"illustrated anthology",books,1,101.86
SO-88150200,1280,"modern guide",books,3,366.22
SO-86443930,869,"interactive blocks",toys,1,310.83
SO-86443930,612,"compact headphones",electronics,5,200.78
SO-86443930,1095,"classic memoir",books,3,35.79
SO-86443930,772,"educational car",toys,1,250.83
SO-86443930,216,"wireless camera",electronics,1,143.7
SO-86443930,518,"cozy lamp",home,1,376.89
SO-86443930,184,"classic jeans",clothing,3,481.93
SO-86443930,940,"colorful puzzle",toys,4,300.98
SO-75588430,835,"modern memoir",books,3,280.96
SO-75588430,1230,"durable jacket",clothing,5,13.34
SO-75588430,209,"comfortable jacket",clothing,5,40.85
SO-75588430,1050,"rustic table",home,5,222.38
SO-75588430,67,"cozy chair",home,1,236.92
SO-71415232,1095,"classic memoir",books,5,35.79
SO-71415232,788,"educational doll",toys,4,285.64
SO-71415232,662,"colorful blocks",toys,1,22.0
SO-71415232,380,"elegant table",home,3,241.36
SO-71415232,433,"colorful doll",toys,5,399.7
SO-71415232,1233,"classic anthology",books,5,367.56
SO-71415232,224,"elegant table",home,3,446.53
SO-71415232,474,"classic jeans",clothing,5,70.83
SO-71415232,762,"classic jacket",clothing,5,333.61
SO-71415232,115,"durable jacket",clothing,4,139.39
SO-50824727,859,"smart headphones",electronics,5,190.28
SO-50824727,1041,"classic novel",books,4,28.09
SO-50824727,1284,"portable camera",electronics,2,141.33
SO-50824727,237,"compact headphones",electronics,1,30.86
SO-87239249,781,"educational puzzle",toys,2,459.86
SO-87239249,453,"classic jeans",clothing,5,307.15
SO-87239249,181,"compact speaker",electronics,4,446.8
SO-87239249,641,"comfortable shirt",clothing,3,152.32
SO-87239249,394,"fun puzzle",toys,5,441.06
SO-87239249,587,"portable camera",electronics,3,134.85
SO-87239249,910,"durable jeans",clothing,3,394.68
SO-34505056,170,"classic jacket",clothing,5,97.18
SO-34505056,1013,"compact speaker",electronics,3,181.31
SO-34505056,230,"fun car",toys,2,178.79
SO-34505056,948,"rustic rug",home,4,162.13
SO-50946330,295,"classic shirt",clothing,1,247.44
SO-50946330,733,"hardcover memoir",books,1,395.93
SO-50946330,444,"classic jacket",clothing,5,435.0
SO-50946330,126,"interactive blocks",toys,3,107.3
SO-50946330,11,"stylish sweater",clothing,1,24.85
SO-50946330,17,"elegant rug",home,5,282.48
SO-50946330,219,"smart camera",electronics,3,222.69
SO-50946330,1048,"modern chair",home,4,459.98
SO-95511467,883,"rustic chair",home,3,17.08
SO-95511467,1125,"durable sweater",clothing,4,478.87
SO-95511467,882,"fun doll",toys,2,197.2
SO-95511467,1280,"modern guide",books,1,366.22
SO-95511467,946,"compact camera",electronics,2,209.91
SO-95511467,455,"modern novel",books,1,431.74
SO-95511467,480,"classic jacket",clothing,4,383.09
SO-95511467,272,"portable speaker",electronics,5,327.31
SO-95511467,761,"elegant lamp",home,5,273.44
SO-84074816,574,"comfortable shirt",clothing,3,480.19
SO-84074816,318,"portable speaker",electronics,2,365.88
SO-84074816,634,"educational doll",toys,1,49.12
SO-84074816,946,"compact camera",electronics,2,209.91
SO-84074816,836,"hardcover guide",books,2,461.43
SO-84074816,620,"classic novel",books,2,59.27
SO-84074816,107,"modern memoir",books,3,467.56
SO-01939509,343,"compact speaker",electronics,4,455.77
SO-01939509,1039,"interactive car",toys,2,27.56
SO-01939509,1261,"educational doll",toys,1,371.96
SO-01939509,28,"smart speaker",electronics,1,119.53
SO-01939509,720,"modern memoir",books,4,457.54
SO-01939509,74,"classic shirt",clothing,2,416.73
SO-01939509,786,"portable speaker",electronics,3,134.27
SO-01939509,60,"compact camera",electronics,5,232.1
SO-01939509,67,"cozy chair",home,3,236.92
SO-01939509,684,"colorful puzzle",toys,1,147.47
SO-36909186,691,"modern novel",books,4,189.66
SO-36909186,1192,"wireless camera",electronics,3,171.7
SO-36909186,1207,"interactive puzzle",toys,5,302.83
SO-36909186,910,"durable jeans",clothing,2,394.68
SO-36909186,1202,"portable headphones",electronics,5,116.36
SO-36909186,313,"illustrated guide",books,4,93.57
SO-36909186,1171,"illustrated anthology",books,1,444.26
SO-96648702,904,"elegant chair",home,4,286.15
SO-96648702,708,"compact monitor",electronics,5,256.11
SO-96648702,970,"smart camera",electronics,4,312.74
SO-96648702,5,"illustrated guide",books,4,267.35
SO-96648702,898,"fun blocks",toys,3,63.31
SO-96648702,461,"cozy rug",home,4,54.86
SO-96648702,1124,"portable speaker",electronics,5,454.04
SO-96648702,667,"elegant chair",home,1,14.01
SO-96648702,209,"comfortable jacket",clothing,4,40.85
SO-20555390,479,"classic memoir",books,1,452.31
SO-20555390,342,"smart camera",electronics,3,247.06
SO-20555390,192,"hardcover novel",books,4,375.75
SO-20555390,984,"elegant table",home,5,288.81
SO-20555390,894,"rustic table",home,2,94.03
SO-32512575,1059,"educational puzzle",toys,4,400.02
SO-32512575,1008,"modern memoir",books,3,161.67
SO-32512575,1055,"hardcover novel",books,5,426.54
SO-32512575,1013,"compact speaker",electronics,1,181.31
SO-32512575,342,"smart camera",electronics,3,247.06
SO-32512575,445,"portable monitor",electronics,3,328.97
SO-32512575,685,"modern guide",books,5,111.95
SO-34867971,245,"classic sweater",clothing,1,422.42
SO-34867971,13,"smart monitor",electronics,5,14.84
SO-34867971,612,"compact headphones",electronics,3,200.78
SO-34867971,197,"stylish sweater",clothing,1,441.63
SO-26272555,585,"modern novel",books,5,151.67
SO-26272555,1107,"classic sweater",clothing,4,426.68
SO-26272555,75,"colorful doll",toys,4,390.22
SO-26272555,771,"modern rug",home,2,328.95
SO-26272555,830,"smart monitor",electronics,3,48.6
SO-26272555,54,"interactive car",toys,1,467.69
SO-08967968,1190,"educational blocks",toys,1,331.69
SO-08967968,707,"interactive doll",toys,5,171.97
SO-08967968,1185,"comfortable shirt",clothing,4,459.46
SO-08967968,1146,"comfortable jeans",clothing,1,53.9
SO-08967968,213,"fun puzzle",toys,1,461.32
SO-08967968,618,"smart headphones",electronics,5,268.31
SO-08967968,78,"fun doll",toys,2,495.19
SO-89121428,297,"rustic lamp",home,4,336.38
SO-89121428,745,"hardcover novel",books,5,177.66
SO-89121428,580,"classic guide",books,3,397.45
SO-89121428,44,"stylish jeans",clothing,1,494.23
SO-89121428,515,"modern memoir",books,2,457.04
SO-89121428,806,"cozy lamp",home,3,410.99
SO-54079286,142,"durable shirt",clothing,4,122.79
SO-54957735,448,"rustic table",home,2,384.6
SO-54957735,1118,"modern rug",home,1,384.9
SO-54957735,49,"cozy rug",home,1,184.14
SO-54957735,758,"modern rug",home,1,464.55
SO-54957735,294,"colorful blocks",toys,5,407.94
SO-54957735,285,"smart speaker",electronics,2,441.55
SO-54957735,994,"modern anthology",books,3,220.75
SO-54957735,825,"illustrated anthology",books,3,364.7
SO-54957735,1238,"modern rug",home,4,146.18
SO-54957735,608,"elegant table",home,3,358.92
SO-40159040,852,"classic anthology",books,4,197.18
SO-40159040,725,"colorful puzzle",toys,5,346.31
SO-40159040,1029,"comfortable shirt",clothing,5,419.8
SO-40159040,841,"fun blocks",toys,1,336.98
SO-40159040,69,"elegant table",home,5,332.86
SO-40159040,734,"fun car",toys,3,272.41
SO-40159040,1131,"smart headphones",electronics,2,223.28
SO-40159040,322,"stylish sweater",clothing,5,436.46
SO-40159040,383,"portable speaker",electronics,3,128.56
SO-39722690,303,"interactive doll",toys,1,387.13
SO-39722690,379,"classic shirt",clothing,5,145.92
SO-39722690,455,"modern novel",books,1,431.74
SO-39722690,821,"educational blocks",toys,5,213.93
SO-39722690,1265,"classic jeans",clothing,1,15.53
SO-63604785,1162,"elegant chair",home,4,70.15
SO-63604785,21,"stylish jacket",clothing,2,237.0
SO-63604785,658,"cozy chair",home,2,228.21
SO-91044617,1018,"stylish jacket",clothing,1,264.26
SO-91044617,477,"classic novel",books,4,385.0
SO-91044617,1010,"modern anthology",books,5,305.51
SO-91044617,688,"rustic table",home,5,31.18
SO-65450366,945,"durable shirt",clothing,2,114.36
SO-65450366,1001,"modern novel",books,3,289.36
SO-53096714,121,"colorful car",toys,5,357.92
SO-53096714,1177,"colorful puzzle",toys,4,351.6
SO-53096714,205,"wireless headphones",electronics,4,327.71
SO-53096714,663,"smart camera",electronics,1,380.9
SO-53096714,128,"classic novel",books,5,475.81
SO-53096714,1184,"comfortable sweater",clothing,5,141.67
SO-53096714,13,"smart monitor",electronics,3,14.84
SO-53096714,919,"colorful car",toys,5,161.01
SO-53096714,1038,"rustic table",home,4,351.0
SO-53096714,1135,"modern anthology",books,3,6.6
SO-44847367,960,"comfortable shirt",clothing,5,180.04
SO-44847367,692,"portable camera",electronics,5,93.66
SO-44847367,823,"illustrated guide",books,3,99.88
SO-44847367,287,"illustrated novel",books,1,89.1
SO-44847367,25,"fun puzzle",toys,1,458.32
SO-44847367,1110,"elegant chair",home,5,156.04
SO-44847367,525,"colorful car",toys,5,197.67
SO-44847367,830,"smart monitor",electronics,5,48.6
SO-88181182,1164,"wireless speaker",electronics,2,327.15
SO-89629288,593,"colorful blocks",toys,4,113.41
SO-89629288,709,"elegant lamp",home,1,164.71
SO-89629288,1138,"elegant rug",home,4,316.9
SO-21017771,416,"elegant chair",home,2,386.76
SO-21017771,630,"comfortable jacket",clothing,2,493.48
SO-21017771,1117,"compact speaker",electronics,3,96.93
SO-21017771,467,"compact monitor",electronics,5,334.98
SO-21017771,1237,"cozy table",home,4,187.17
SO-21017771,340,"comfortable shirt",clothing,3,69.18
SO-21017771,440,"modern anthology",books,1,362.78
SO-21017771,522,"interactive doll",toys,5,173.51
SO-21017771,943,"durable shirt",clothing,4,232.95
SO-21017771,244,"durable jeans",clothing,2,64.55
SO-24156087,275,"classic memoir",books,2,461.49
SO-24156087,286,"interactive blocks",toys,4,218.04
SO-24156087,1211,"interactive doll",toys,3,232.62
SO-24156087,976,"elegant chair",home,5,215.55
SO-24156087,565,"durable shirt",clothing,1,90.9
SO-24156087,506,"wireless headphones",electronics,2,22.7
SO-24156087,144,"classic shirt",clothing,2,428.76
SO-24156087,1031,"stylish jeans",clothing,3,474.55
SO-24156087,1250,"stylish shirt",clothing,2,266.98
SO-24156087,771,"modern rug",home,1,328.95
SO-59876535,579,"portable camera",electronics,5,348.61
SO-59876535,49,"cozy rug",home,4,184.14
SO-39143590,779,"fun puzzle",toys,2,126.92
SO-39143590,658,"cozy chair",home,5,228.21
SO-42921335,876,"hardcover memoir",books,1,162.35
SO-42921335,268,"comfortable jacket",clothing,2,349.82
SO-42921335,806,"cozy lamp",home,2,410.99
SO-11341085,245,"classic sweater",clothing,3,422.42
SO-11341085,340,"comfortable shirt",clothing,1,69.18
SO-11341085,410,"cozy chair",home,3,339.39
SO-93229130,969,"rustic lamp",home,5,191.17
SO-93229130,377,"modern chair",home,4,459.06
SO-93229130,1274,"stylish jacket",clothing,4,62.73
SO-93229130,797,"portable headphones",electronics,1,101.19
SO-93229130,147,"interactive doll",toys,5,168.4
SO-93229130,654,"colorful puzzle",toys,2,454.55
SO-14351415,577,"interactive puzzle",toys,2,137.03
SO-14351415,734,"fun car",toys,5,272.41
SO-14351415,540,"modern guide",books,4,478.63
SO-14351415,739,"smart monitor",electronics,1,69.89
SO-01182624,607,"stylish sweater",clothing,1,478.02
SO-80089175,100,"hardcover anthology",books,5,224.24
SO-80089175,1151,"colorful puzzle",toys,5,480.87
SO-80089175,521,"comfortable shirt",clothing,1,211.02
SO-57826345,58,"portable headphones",electronics,5,402.09
SO-57826345,1220,"classic anthology",books,4,287.43
SO-57826345,951,"wireless camera",electronics,4,24.14
SO-57826345,782,"hardcover guide",books,2,45.61
SO-57826345,513,"fun blocks",toys,2,429.41
SO-57826345,44,"stylish jeans",clothing,2,494.23
SO-57826345,991,"modern guide",books,2,291.33
SO-57826345,288,"hardcover guide",books,5,310.29
SO-16762372,663,"smart camera",electronics,3,380.9
SO-16762372,727,"elegant rug",home,3,42.33
SO-16762372,759,"wireless headphones",electronics,4,376.8
SO-16762372,10,"interactive doll",toys,1,414.84
SO-16762372,200,"portable speaker",electronics,3,87.41
SO-16762372,1119,"classic novel",books,3,344.31
SO-16762372,341,"stylish jeans",clothing,3,187.11
SO-16762372,1069,"stylish jacket",clothing,5,119.53
SO-16762372,641,"comfortable shirt",clothing,1,152.32
SO-98669973,514,"smart speaker",electronics,3,61.56
SO-98669973,151,"educational doll",toys,3,465.67
SO-98669973,647,"durable sweater",clothing,5,414.75
SO-98669973,428,"hardcover memoir",books,1,8.76
SO-98669973,790,"durable shirt",clothing,2,474.34
SO-98669973,949,"modern anthology",books,2,493.87
SO-98669973,1046,"elegant lamp",home,5,16.67
SO-04244054,254,"portable monitor",electronics,4,167.46
SO-04244054,63,"elegant rug",home,5,84.82
SO-04244054,1,"educational car",toys,1,303.43
SO-04244054,1236,"modern guide",books,1,9.31
SO-04244054,617,"illustrated anthology",books,1,233.23
SO-04244054,1149,"stylish jeans",clothing,1,33.71
SO-04244054,36,"educational blocks",toys,5,433.76
SO-04244054,369,"stylish jeans",clothing,3,236.63
SO-04244054,462,"modern table",home,1,274.0
SO-52182136,1108,"smart headphones",electronics,5,311.53
SO-52182136,508,"educational car",toys,2,407.97
SO-52182136,571,"elegant chair",home,1,99.36
SO-52182136,415,"hardcover guide",books,3,266.31
SO-52182136,912,"cozy table",home,1,355.2
SO-52182136,13,"smart monitor",electronics,4,14.84
SO-52182136,299,"comfortable shirt",clothing,3,340.23
SO-52182136,807,"elegant rug",home,1,165.46
SO-79887359,1005,"classic anthology",books,3,394.58
SO-79887359,668,"illustrated anthology",books,4,257.74
SO-79887359,511,"elegant rug",home,3,27.35
SO-79887359,1028,"comfortable shirt",clothing,5,137.09
SO-79887359,156,"comfortable shirt",clothing,5,124.36
SO-79887359,724,"educational car",toys,1,489.06
SO-79887359,861,"modern memoir",books,1,97.63
SO-79887359,1153,"interactive puzzle",toys,2,479.28
SO-79887359,1044,"colorful car",toys,1,404.48
SO-79887359,1077,"durable shirt",clothing,3,132.54
SO-52251997,131,"educational car",toys,2,87.94
SO-52251997,640,"classic shirt",clothing,5,54.93
SO-52251997,1250,"stylish shirt",clothing,3,266.98
SO-52251997,628,"fun doll",toys,1,473.2
SO-52251997,469,"compact speaker",electronics,3,165.83
SO-01281348,193,"portable monitor",electronics,4,30.15
SO-01281348,271,"portable speaker",electronics,3,340.2
SO-01281348,1055,"hardcover novel",books,5,426.54
SO-01281348,9,"hardcover anthology",books,2,233.27
SO-01281348,379,"classic shirt",clothing,5,145.92
SO-01281348,85,"classic jeans",clothing,3,98.0
SO-01281348,559,"modern rug",home,2,106.98
SO-01281348,969,"rustic lamp",home,1,191.17
SO-01281348,769,"compact headphones",electronics,5,348.18
SO-01281348,559,"modern rug",home,5,106.98
SO-19251259,764,"modern memoir",books,2,376.09
SO-19251259,929,"educational car",toys,4,10.2
SO-19251259,1170,"rustic chair",home,4,184.63
SO-19251259,387,"classic jacket",clothing,2,82.58
SO-67080168,373,"smart headphones",electronics,3,289.18
SO-67080168,1066,"classic sweater",clothing,1,77.27
SO-67080168,339,"educational car",toys,4,9.95
SO-67080168,713,"illustrated novel",books,4,343.48
SO-67080168,88,"illustrated guide",books,4,374.68
SO-67080168,574,"comfortable shirt",clothing,4,480.19
SO-67080168,540,"modern guide",books,5,478.63
SO-67080168,443,"modern novel",books,5,447.52
SO-67080168,85,"classic jeans",clothing,5,98.0
SO-67080168,750,"classic jacket",clothing,4,438.73
SO-93081967,331,"compact camera",electronics,2,349.24
SO-93081967,64,"colorful doll",toys,3,309.74
SO-93081967,561,"fun car",toys,5,289.12
SO-93081967,437,"wireless camera",electronics,1,387.44
SO-93081967,416,"elegant chair",home,5,386.76
SO-19519430,647,"durable sweater",clothing,5,414.75
SO-19519430,992,"stylish sweater",clothing,1,430.68
SO-19519430,567,"hardcover memoir",books,3,142.8
SO-19519430,729,"smart monitor",electronics,4,89.17
SO-19519430,786,"portable speaker",electronics,5,134.27
SO-36967837,709,"elegant lamp",home,5,164.71
SO-36967837,147,"interactive doll",toys,3,168.4
SO-36967837,86,"wireless headphones",electronics,2,60.1
SO-36967837,588,"classic sweater",clothing,4,304.53
SO-02275906,320,"portable speaker",electronics,4,125.45
SO-02275906,936,"smart monitor",electronics,1,239.7
SO-67967027,573,"colorful blocks",toys,1,328.21
SO-76147392,690,"wireless headphones",electronics,3,309.38
SO-76147392,710,"classic jeans",clothing,2,181.16
SO-53185792,1073,"fun puzzle",toys,4,163.12
SO-53185792,829,"compact headphones",electronics,5,71.82
SO-76628384,1229,"illustrated novel",books,4,103.35
SO-76628384,952,"educational car",toys,3,76.82
SO-76628384,321,"modern lamp",home,4,313.47
SO-76628384,632,"portable headphones",electronics,1,19.23
SO-76628384,401,"hardcover novel",books,4,193.7
SO-76628384,887,"elegant table",home,1,280.8
SO-76628384,155,"colorful car",toys,1,69.37
